CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"R PHRASE: R 38 [CHEMWATCH]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"R PHRASE: R 43 [ECB]
CROSS REFERENCE: CAS # 79-06-1"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.6A,Known or presumed human mutagens,GHS: Germ cell mutagenicity - Category 1,"R PHRASE: R 46 [Company Data]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"R PHRASE: R 45 [Company Data]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,"R PHRASE: R 62 [CHEMWATCH]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.9B (dermal),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/24 [Company Data]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/23 [Company Data]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/25 [Company Data]
"
_v0_79-06-1,"Acrylamide, >1 - 10% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,Classification based on the pure chemical classification and mixture rules. 
_v0_79-09-4,"Propionic acid, >3 - 4% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,
_v0_79-09-4,"Propionic acid, >3 - 4% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_79-09-4,"Propionic acid, >3 - 4% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_79-09-4,"Propionic acid, >3 - 4% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_79-14-1,"Glycolic acid, >5% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [Company Data]
"
_v0_79-14-1,"Glycolic acid, >5% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",5.2D,Organic peroxides: type D,GHS: Organic peroxides - Type D,"UN Number: 3105 , UN Class: 5.2"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",6.1B (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 2,"Inhalation Form:dust/mist<br/> 
SPECIES: Mouse
ENDPOINT: LC50
VALUE: 0.512 - 0.524 mg/l
REFERENCE SOURCE: Solvay S.A. Bruxelles
[IUCLID 2000]

REMARK: Inhalation tests sound like they are done with mists rather than vapour. The data for the 40% solution is for 1 hour LC50. Conversion to 4 hour = 0.512 x 1/2 = 0.256 mg/L. 

"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",6.1B (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 2,"
SPECIES: Guinea pig
ENDPOINT: LD50
VALUE: 10 mg/kg 
REFERENCE SOURCE: [SPI  Bulletin. (Soc. of the Plastics Industry, 250 Park Ave., New York, NY 10017) (1/75-19B)] [RTECS]

"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: LOEC      
Primary Organ: 
Species: mouse Sex: no data
Strain: no data
Route of admin.: inhalation
Exposure period: 4 wk
Frequency of treatment: 1h/d, 3d/wk
Post. obs. period: 14d
Doses: 70-140 mg/m3
Control Group: yes
Method: other: dynamic aerosol chamber (group of 10 mice)
Year: GLP: no
Test substance: other TS
Remark: 
Method :
Peracid solutions were sprayed with an indirect glass atomizer. Groups of 10 mice were exposed 60 min. 3 times a week for 4 weeks to an aerosol containing 70-140 mg/m3 of PAA.
Result : clinical signs : respiratory distress. Decreased bodyweight. Lung pathological changes from 70 mg/3
Source: Solvay S.A. Bruxelles
Solvay Interox S.A. Bruxelles
Test substance: Persteril and peracetic acid (PAA 40%).
(57) Merka V. and Urban R. (1976), ""Study of inhalation toxicity of performic, peracetic and perpropionic acid in mice"", J. of Hygiene, Epidemiol. Microbiol. and Immunol., 23(1), p.54-60 (TOX 2147)
[IUCLID 2000]
"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",8.1A,Corrosive to metals,GHS: Corrosive to metals - Category 1,"Corrosive to most metals, including aluminum 
[U.S. Coast Guard, Department of Transportation. CHRIS - Hazardous Chemical Data. Volume II. Washington, D.C.: U.S. Government Printing Office, 1984-5.]**PEER REVIEWED**[HSDB]"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"
SPECIES: Rabbit
RESULT: PAA solutions containing > 10% PAA were severely corrosive to rabbit skin already 3 minutes after application. Formulations containing between 3.4 and 5% PAA were corrosive to rabbit skin after occluded exposure for 4 or 24 hours. 
REFERENCE SOURCE: Joint Assessment of Commodity Chemicals PG:138 p YR:2001 IP: VI:40 [TOXLINE]

"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"
SPECIES: Rabbit
RESULT: Corrosive
REFERENCE SOURCE:  Solvay S.A. Bruxelles
[IUCLID 2000]


"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Selenastrum, green algae
TYPE OF EXPOSURE:
DURATION: 120 hr
ENDPOINT: EC50
VALUE: 0.18 mg/L
REFERENCE SOURCE: [FMC I95 -2027] FMC MSDS  [GOOGLE] 5% Peracetic acid.



Bioccumulative: No
An estimated BCF value of 1 was calculated for peracetic acid(SRC), using an estimated log Kow of -1.09(1,SRC) and a recommended regression-derived equation(2). According to a classification scheme(3), this BCF value suggests that bioconcentration in aquatic organisms is low(SRC). 
[(1) Meylan WM, Howard PH; J Pharm Sci 84: 83-92 (1995) (2) Lyman WJ et al; Handbook of Chemical Property Estimation Methods. Washington DC: Amer Chem Soc pp. 5-4, 5-10 (1990) (3) Franke C et al; Chemosphere 29: 1501-14 (1994)]**PEER REVIEWED**
[HSDB]
Rapidly Degradable: Yes
Additional information from Industry supports the classification of this substance as N; R50. DE stated that the German experts considered the biodegradation data not valid and proposed therefore in addition R53 in the absence of valid biodegradation data. CEFIC argued that peracetic acid would rapidly degrade into acetic acid and that therefore R53 should not be applied. Also UK and S agreed with N; R50 as the substance was considered not stable.
Conclusion: The Group agreed to classify this entry as N; R50.
[N-CLASS]"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Daphnia magna
TYPE OF EXPOSURE:
DURATION: 48 hr
ENDPOINT: EC50
VALUE: 0.73 mg/L
REFERENCE SOURCE: [FMC I95 - FMC MSDS  [GOOGLE] 5% Peracetic acid


Bioccumulative: No
An estimated BCF value of 1 was calculated for peracetic acid(SRC), using an estimated log Kow of -1.09(1,SRC) and a recommended regression-derived equation(2). According to a classification scheme(3), this BCF value suggests that bioconcentration in aquatic organisms is low(SRC). 
[(1) Meylan WM, Howard PH; J Pharm Sci 84: 83-92 (1995) (2) Lyman WJ et al; Handbook of Chemical Property Estimation Methods. Washington DC: Amer Chem Soc pp. 5-4, 5-10 (1990) (3) Franke C et al; Chemosphere 29: 1501-14 (1994)]**PEER REVIEWED**
[HSDB]
Rapidly Degradable: Yes
Additional information from Industry supports the classification of this substance as N; R50. DE stated that the German experts considered the biodegradation data not valid and proposed therefore in addition R53 in the absence of valid biodegradation data. CEFIC argued that peracetic acid would rapidly degrade into acetic acid and that therefore R53 should not be applied. Also UK and S agreed with N; R50 as the substance was considered not stable.
Conclusion: The Group agreed to classify this entry as N; R50.
[N-CLASS]"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Bluegill sunfish
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: LC50
VALUE: 1.1 mg/L
REFERENCE SOURCE: [FMC I95 -2029] FMC MSDS  [GOOGLE] 5% Peracetic acid
Bioccumulative: No
An estimated BCF value of 1 was calculated for peracetic acid(SRC), using an estimated log Kow of -1.09(1,SRC) and a recommended regression-derived equation(2). According to a classification scheme(3), this BCF value suggests that bioconcentration in aquatic organisms is low(SRC). 
[(1) Meylan WM, Howard PH; J Pharm Sci 84: 83-92 (1995) (2) Lyman WJ et al; Handbook of Chemical Property Estimation Methods. Washington DC: Amer Chem Soc pp. 5-4, 5-10 (1990) (3) Franke C et al; Chemosphere 29: 1501-14 (1994)]**PEER REVIEWED**
[HSDB]
Rapidly Degradable: Yes
Additional information from Industry supports the classification of this substance as N; R50. DE stated that the German experts considered the biodegradation data not valid and proposed therefore in addition R53 in the absence of valid biodegradation data. CEFIC argued that peracetic acid would rapidly degrade into acetic acid and that therefore R53 should not be applied. Also UK and S agreed with N; R50 as the substance was considered not stable.
Conclusion: The Group agreed to classify this entry as N; R50.
[N-CLASS]"
_v0_79-21-0,"Ethaneperoxoic acid, 35 - 43% in acetic acid & hydrogen peroxide",9.3A,Very ecotoxic to terrestrial vertebrates,,"
SPECIES: Guinea pig
ENDPOINT: LD50
VALUE: 10 mg/kg 
REFERENCE SOURCE: [SPI  Bulletin. (Soc. of the Plastics Industry, 250 Park Ave., New York, NY 10017) (1/75-19B)] [RTECS]
"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",3.1D,Flammable Liquids: low hazard,GHS: Flammable liquids - Category 4,"Flashpoint Value :83 °C 
Test Method :Closed cup
Boiling Point :99 °C"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",5.1.1B,Oxidising substances that are liquids or solids: medium hazard,GHS: Oxidizing liquids/solids - Category 2,"UN Number: 3149 , UN Class: Class 5.1; Sub risk 8; PG II"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:dust/mist<br/> 
SPECIES: Rat
ENDPOINT: LC50
VALUE: 4080 mg/m³ (= 4.08 mg/l)
REFERENCE SOURCE: [FMC Reference I96-2138]
FMC MSDS 5% peracetic acid solution [GOOGLE]

"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"
SPECIES: Rat
ENDPOINT: LD50
VALUE: 1922 mg/kg
REFERENCE SOURCE: [FMC Study I97-2236]

"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
Peracetic acid 35-43% classified as a 6.9A based on:
Lung pathological changes from 70 mg/3 (= 0.07 mg/L) mist and at 0.18 mg/L."
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",8.1A,Corrosive to metals,GHS: Corrosive to metals - Category 1,
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"UN CLASS: 8 PG II

REMARK: SKIN EFFECTS: Severely irritating [FMC Study I95-2035] Liquid and mist are corrosive (causing burns); direct contact could cause irreversible damage to eyes including blindness and/or irreversible destruction of skin tissue. Vapor/mist will irritate nose, throat and lungs but will usually subside when exposure ceases. 
REFERENCE SOURCE: FMC MSDS 5% peracetic acid solution [GOOGLE]

EXPERT JUDGEMENT: Acetic acid, hydrogen peroxide and peracetic acid are all corrosive in their pure forms. This solution is 60-65% water which will dilute the corrosive properties but the data indicates the solution is still corrosive. This agrees with the UN sub risk.
"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"
SPECIES:
RESULT: Severely irritating [FMC Study I95-2036]
Liquid and mist are corrosive (causing burns); direct contact could cause irreversible damage to eyes including blindness.
REFERENCE SOURCE: FMC MSDS 5% peracetic acid solution [GOOGLE]

"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Selenastrum, green algae
TYPE OF EXPOSURE:
DURATION: 120 hr
ENDPOINT: EC50 
VALUE: 0.18 mg/L
REFERENCE SOURCE: [FMC I95-2027]
FMC MSDS 5% peracetic acid solution [GOOGLE]



Bioccumulative: ND

Rapidly Degradable: Yes
CHEMICAL FATE INFORMATION: Peracetic acid is completely miscible with water. Aqueous solutions of peracetic acid hydrolyze to acetic acid and hydrogen peroxide.
FMC MSDS 5% peracetic acid solution [GOOGLE]"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Daphnia magna
TYPE OF EXPOSURE:
DURATION: 48 hr
ENDPOINT: EC50
VALUE: 0.73 mg/l
REFERENCE SOURCE: [FMC I95-2021]
FMC MSDS 5% peracetic acid solution [GOOGLE]



Bioccumulative: ND

Rapidly Degradable: Yes
CHEMICAL FATE INFORMATION: Peracetic acid is completely miscible with water. Aqueous solutions of peracetic acid hydrolyze to acetic acid and hydrogen peroxide.
FMC MSDS 5% peracetic acid solution [GOOGLE]"
_v1_79-21-0,"Ethaneperoxoic acid, <5% in acetic acid and hydrogen peroxide",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Bluegill sunfish
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: LC50
VALUE: 1.1 mg/l
REFERENCE SOURCE: [FMC I95-2029]
FMC MSDS 5% peracetic acid solution [GOOGLE]




Bioccumulative: ND

Rapidly Degradable: Yes
CHEMICAL FATE INFORMATION: Peracetic acid is completely miscible with water. Aqueous solutions of peracetic acid hydrolyze to acetic acid and hydrogen peroxide.
FMC MSDS 5% peracetic acid solution [GOOGLE]"
