CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_7733-02-0,"Zinc sulphate, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7757-79-1,"Potassium nitrate, >1 - 10% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,
_v0_7758-11-4,"Dipotassium phosphate, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,
_v0_7758-11-4,"Dipotassium phosphate, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",5.1.1B,Oxidising substances that are liquids or solids: medium hazard,GHS: Oxidizing liquids/solids - Category 2,
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.1B (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 2,"Classification based on the parent record and mixture rules.
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.1B (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 2,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"Classification based on the parent record and mixture rules.
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.8A,Known or presumed human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",9.2A,Very ecotoxic in the soil environment,,"
Soil DT 50 > 30 days: ND
"
_v2_7758-19-2,"Sodium chlorite, >46% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7758-23-8,"Calcium bis(dihydrogen phosphate), >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7758-23-8,"Calcium bis(dihydrogen phosphate), >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7772-98-7,"Sodium thiosulphate, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7772-98-7,"Sodium thiosulphate, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7772-98-7,"Sodium thiosulphate, >10% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",6.5A (respiratory),Respiratory sensitisers,GHS: Respiratory sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",9.2C,Harmful in the soil environment,,"
Soil DT 50 > 30 days: ND
"
_v0_7775-27-1,"Sodium persulphate, >45 - 65% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7778-80-5,"Dipotassium sulphate , >10% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7782-61-8,"Iron (III) nitrate nonahydrate, >10% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,"UN Number: 1466 , UN Class: 5.1; PG III"
_v0_7782-61-8,"Iron (III) nitrate nonahydrate, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 38 [Company Data]
"
_v0_7782-61-8,"Iron (III) nitrate nonahydrate, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 36 [Company Data]
"
_v1_7782-63-0,"Iron (II) sulphate, heptahydrate, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_7782-63-0,"Iron (II) sulphate, heptahydrate, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"REMARK: Cross referenced to parent record (CAS# 7782-63-0).
"
_v1_7782-63-0,"Iron (II) sulphate, heptahydrate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"REMARK: Cross referenced to parent record (CAS# 7782-63-0).
"
_v1_7782-63-0,"Iron (II) sulphate, heptahydrate, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"REMARK: Cross referenced to parent record (CAS# 7782-63-0).
"
_v1_7782-91-4,"Molybdic acid, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 36 [CHEMWATCH]
"
_v1_7782-91-4,"Molybdic acid, >10% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/20 [CHEMWATCH]"
_v1_7782-91-4,"Molybdic acid, >10% in a non hazardous diluent",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/22 [CHEMWATCH]
"
_v0_7783-28-0,"Ammonium monohydrogen orthophosphate, >10 - 25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v0_7783-28-0,"Ammonium monohydrogen orthophosphate, >10 - 25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",6.1C (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 3,"R PHRASE: R 24 [Company Data]
"
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",6.1C (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 3,"Inhalation Form:<br/> R PHRASE: R 23 [Company Data]
"
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"R PHRASE: R 25 [Company Data]
"
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"R PHRASE: R 51/53 [Company Data]
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"R PHRASE: R 51/53 [Company Data]
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"R PHRASE: R 51/53 [Company Data]
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7783-56-4,"Antimony (III) fluoride, >34% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"R PHRASE: R 25 [Company Data]
"
_v0_7784-27-2,"Aluminium nitrate nonahydrate, >10% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,
_v0_7784-27-2,"Aluminium nitrate nonahydrate, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 38 [CHEMWATCH]
"
_v0_7784-27-2,"Aluminium nitrate nonahydrate, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,R PHRASE: R 36 [CHEMWATCH]
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",6.1C (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 3,"R PHRASE: R 24 [CHEMWATCH]
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",6.1C (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 3,"Inhalation Form:<br/> R PHRASE: R 23 [CHEMWATCH]
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"R PHRASE: R 25 [CHEMWATCH]
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"R PHRASE: R 45 [CHEMWATCH]
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"R PHRASE: R 53 [CHEMWATCH]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"R PHRASE: R 53 [CHEMWATCH]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"R PHRASE: R 53 [CHEMWATCH]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7784-46-5,"Sodium arsenite, >26% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,R PHRASE: R 25 [CHEMWATCH]
_v0_7789-02-8,"Chromium (III) nitrate, nonahydrate, >10% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,"UN Number: 2720 , UN Class: 5.1; PG III"
