CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
1314-80-3,Diphosphorus pentasulfide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 23, 2006"
609-89-2,"2,4-dichloro-6-nitrophenol",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-76-4,"2,4-Di-tert-butylphenol",Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
78-00-2,"Lead, tetraethyl-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1308-38-9,Chromium (III) oxide,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
33089-61-1,"3-methyl-1,5-di(2,4-xylyl)-1,3,5-triazapenta-1,4-diene",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
17125-80-3,barium hexafluorosilicate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7733-02-0,Zinc sulphate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-78-4,"Propiononitrile, 3-hydroxy-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
25550-58-7,dinitrophenol,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2921-88-2,Chlorpyrifos,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-60-0,sulphur tetrafluoride,Flammable gases,Not classified,-,-,-,"Non-combustible (ICSC(J), 2003)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1333-82-0,Chromium trioxide,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-84-7,trizinc diphosphide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-83-9,Bromomethane; Methyl bromide,Flammable gases,Category 1,,,,"Based on the description in ICSC (1999): the lower explosion limit is 10vol%. Not classified as ""Flammable/Combustible Gas"" by the UN Recommendations on the Transport of Dangerous Goods. A special provision sets forth that the substance is ""combustible under limited conditions"" (UN#1062 (those not exceeding chloropicrin 2%)). Bromomethane is ""regarded as a special case depending on the regulatory purposes"" according to the criteria for ""flammable/combustible gas"" in GHS.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
628-63-7,Pentyl acetate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
10222-01-2,"2,2-Dibromo-2-cyanoacetamide",Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
553-26-4,"4,4'-Bipyridyl",Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
1113-38-8,diammonium oxalate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8012-95-1,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Flammable gases,Not applicable,-,-,-,Liquid (room temperature),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
420-04-2,Cyanamide,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
20837-86-9,Lead cyanamidate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25155-23-1,Tris(dimethylphenyl) phosphate,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50471-44-8,"3-(3,5-Dichlorophenyl)-5-methyl-5-vinyl-1,3-oxazolidine-2,4-dione",Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
102-71-6,Triethanolamine,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10192-29-7,ammonium chlorate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 23, 2006"
105827-78-9,1-[(6-Chloro-3-pyridyl)methyl]imidazolidine-2-(N-nitro)imine,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-74-1,Tetramethyllead,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
121-44-8,Triethylamine,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7637-07-2,"Borane, trifluoro-",Flammable gases,Not classified,-,-,-,"Non-combustible (ICSC, 1993; Hommel, 1991).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13429-07-7,"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether ",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
732-11-6,"O,O-dimethyl phthalimidomethyl S-phosphorodithioate",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
541-09-3,bis(acetato-O)dioxouranium,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1330-78-5,Tritolyl phosphate,Flammable gases,Not applicable,-,-,-,Liquid,2009.3.31
50-32-8,Benzo[a]pyrene,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
112410-23-8,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-43-6,dichloroacetic acid,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
124-09-4,Hexamethylenediamine,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7727-54-0,Diammonium peroxydisulfate,Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
86-88-4,antu,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
99-99-0,4-Nitrotoluene,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7757-79-1,Potassium nitrate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13530-68-2,Chromic acid   (H2Cr2O7),Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
36355-01-8,"Hexabromo-1,1'-biphenyl",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-42-3,"Methanesulfenyl chloride, trichloro-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1746-01-6,"2,3,7,8-tetrachlorodibenzo[b,e][1,4]dioxin",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-49-8,o-Chlorotoluene,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-18-4,"Propane, 1,2,3-trichloro-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
151-56-4,Aziridine,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
102-82-9,Tributan-1-ylamine,Flammable gases,Not applicable,-,-,-,Liquid,2009.3.31
124-48-1,Dibromochloromethane,Flammable gases,Not applicable,-,-,-,Liquid,2009.3.31
626-43-7,"3,5-dichloroaniline",Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
98-82-8,Cumene,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
53003-10-4,salinomycin,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1983-10-4,"Stannane, tributylfluoro-",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
76578-14-8,Ethyl 2-[4-(6-chloro-2-quinoxalinyloxy)phenoxy]propionate; Quizalofop-ethyl,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111988-49-9,thiacloprid,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
16961-83-4,Hexafluorosilicic acid,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
106-47-8,p-Chloroaniline,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-98-7,Copper sulfate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7681-57-4,Disodium disulphite,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-41-2,p-Bromophenol,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-40-9,lead hydrogen arsenate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
55-38-9,Fenthion,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
10031-43-3,cupric nitrate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-48-8,"S,S,S-tributylphosphorotrithioate",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
106-42-3,p-Xylene,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1111-67-7,copper thiocyanate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
98-86-2,Acetophenone,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
117-84-0,Di-n-octyl phthalate,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-37-1,Diiron trioxide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-12-0,1-vinyl-2-pyrrolidone,Flammable gases,,,,,0.0,2008.03.17
67-64-1,Acetone,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
14267-17-5,"bis(diethyldithiocarbamato-S,S')nickel",Flammable gases,Not applicable,-,-,-,Estimated solid (GHS definition) ,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
2636-26-2,"O-4-cyanophenyl O,O-dimethyl phosphorothioate",Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-49-6,2-Methoxyethyl acetate; Ethylene glycol monomethyl ether acetate,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
628-96-6,"1,2-Ethanediol, dinitrate",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006"
351-05-3,p-Bromo-2-fluoroacetanilide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-61-8,N-Methylaniline,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
87-68-3,"Butadiene, hexachloro-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-44-5,p-Cresol,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-97-6,Mercury,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Mar. 23, 2006"
8065-48-3,Demeton (mixed isomers),Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
61432-55-1,S-1-methyl-1-phenylethyl 1-piperidinecarbothioate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7803-52-3,Stibine,Flammable gases,Category 1,,,,"Because of a lack of data (Explosive, when mixed with air, according to ICSC (1999), though the literature shows no explosion limits). Classified into Division 2.1 and Division 2.3 (UN Recommendations on the Transport of Dangerous Goods, UN#2676)
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-92-2,Butan-2-ol,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
96-12-8,Dibromochloropropane,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
138-22-7,butyl lactate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
25167-80-0,chlorophenol,Flammable gases,"Not applicable (o, m, p-)",-,-,-,"Not Gas (GHS definition) (o-, m-, p-)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-27-4,Tetramethyltin,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
26915-12-8,toluidine,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
542-83-6,cadmium cyanide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
2545-06-1,"(N-(1,1,2,2-Tetrachloroethylthio)-1,2,3,6-tetrahydrophthalimide); Captafol",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
85535-84-8,"Alkanes, C10-13, chloro(shortchain chlorinated paraffins)",Flammable gases,Not applicable,-,-,-,Liquid,2009.3.31
78-84-2,Isobutyraldehyde,Flammable gases,Not applicable,-,-,-,Liquid,2009.3.31
16752-77-5,Methomyl,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
140-56-7,Fenaminosulf,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-69-5,N-Ethylaniline,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
516-03-0,iron(II) oxalate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1937-37-7,"Disodium 4-amino-3-[4'-(2,4-diaminophenylazo)-1,1'-biphenyl-4-ylazo]-5-hydroxy-6-phenylazo-2,7-naphthalenedisulfonate; C.I. Direct Black 38",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16893-92-8,potassium hexafluoroantimonate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
15263-52-2,cartap hydrochloride,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
126-99-8,Chloroprene,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
69409-94-5,Fluvalinate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
3570-75-0,2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Dec. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
60-00-4,Ethylenediaminetetraacetic acid,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-61-6,dibromodifluoromethane,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
141-79-7,"3-Penten-2-one, 4-methyl-   (Mesityl oxide)",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7786-34-7,Mevinphos,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
533-74-4,"2-Thioxo-3,5-dimethyltetrahydro-2H-1,3,5-thiadiazine; Dazomet",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12185-10-3,Phosphorus (yellow),Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 23, 2006"
688-84-6,2-Ethylhexyl methacrylate,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
627-13-4,propyl nitrate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-98-7,Molybdenum,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID443,Trichlorotrifluoroethane; CFC-113,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-31-2,bromoacetone,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
3761-41-9,"O,O-dimethyl O-[3-methyl-4-(methylsulfinyl)phenyl] thiophosphate",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-90-6,"m-bis(2,3-epoxypropoxy)benzene",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-55-6,"Ethane, 1,1,1-trichloro-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13967-50-5,potassium dicyanoaurate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13682-61-6,potassium tetrachloroaurate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
85954-11-6,"2,2'-((3,3',5,5'-tetramethyl-(1,1'-biphenyl)-4,4'-diyl)-bis(oxymethylene))-bis-oxirane",Flammable gases,,,,,0.0,2008.02.22
