CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
112-30-1,Decan-1-ol,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made, classification is not possible. In addition, there is a description that ""the promoter activity of this article is weak to moderate in the 60-week dermal administration test of female mice in which 7,12-Dimethylbenz[a]anthracene was an initiator"" (Patty (5th, 2001)), and IUCLID (2000) is evaluating this data that ""skin cancers is observed and it is a promoter of cutaneous papillomatosis"". ",2009.3.31
112-53-8,Dodecan-1-ol,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. In addition, there is a description that ""the statistical increase in a lung neoplasm was not seen in the intraperitoneal injection experiment employing mouse. Although mild cancer adjuvant effect was seen by repeated topical use, there is a question in a conclusion because the difference between a processing group and a non-processing group is small"" (SIDS (1992)). ",2009.3.31
1129-41-5,m-tolyl methylcarbamate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
113378-31-7,Semduramicin,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
115-24-2,"2,2-bis(ethylsulphonyl)propane",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
117-84-0,Di-n-octyl phthalate,Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though CERI Hazard Data 2001-63 (2002) provides some toxicity data.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-52-5,"2,4-Imidazolidinedione, 1,3-dichloro-5,5-dimethyl-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-75-2,"2,3,5,6-Tetrachloro-p-benzoquinone",Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no sufficient data, classification is not possible. In addition, there is a description that ""insecure carcinogenicity"" in the oral administration test employing mice (HSDB (2002)), and another description that ""although the tumor was seen at male liver and male lung, there were small examples of generating"" in oral study for 18 months employing mice (BUA 85 (1993)). ",2009.3.31
118-79-6,"2,4,6-Tribromophenol",Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
119168-77-3,N-(4-tert-Butylbenzyl)-4-chloro-3-ethyl-1-methylpyrazole-5-carboxamide; Tebufenpyrad,Carcinogenicity - Classification not possible,,,,"Classification not possible in the absence of existing classification, though a slight increase in the incidence of hepatocellular adenoma was observed in rat 2-year carcinogenicity studies (Agricultural Chemical Registration Data (1993)). ","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-61-6,Dimethyl terephthalate,Carcinogenicity - Classification not possible,,,,"Classification not possible given the insufficiency of data for use in classification, along with the absence of existing classification.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
12047-27-7,barium titanium trioxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12062-24-7,copper hexafluorosilicate,Carcinogenicity - Classification not possible,-,-,-,"Fluoride was categoried into A4 in ACGIH-TLV (2005), and copper was categoried into D (all corresponding to outer Category) according to IRIS (1991), but data is insufficient. Therefore, it was cannot be classified.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
12069-69-1,copper(II) carbonate--copper(II) hydroxide (1:1),Carcinogenicity - Classification not possible,-,-,-,"Data without. In addition, copper is classified into D (corresponding to outside of category)according to IRIS (1991).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12079-65-1,tricarbonyl(eta-cyclopentadienyl)manganese,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-45-9,Trimethyl phosphite,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-87-9,2-Chloro-4-nitroaniline,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
12108-13-3,methyl cyclopentadienyl manganese tricarbonyl,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12122-67-7,"Zinc N,N'-ethylenebis(dithiocarbamate); Zineb",Carcinogenicity - Classification not possible,,,,"There was no treatment-related evidence of tumor formation observed in 2-year (rats) and 18-month (mice) carcinogenicity studies, whereas tumor incidence was found in rat 30-month carcinogenicity studies, reported In Agricultural Chemical Registration Data (1978, 1987, 1995). Classification is not possible in the absence of existing classification.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12125-02-9,Ammonium chloride,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"May 24, 2006 (Environmental Hazards: Feb. 20, 2007)"
12185-10-3,Phosphorus (yellow),Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Mar. 23, 2006"
123-19-3,heptan-4-one,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-30-8,p-Aminophenol,Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though PATTY (4th, 1999) presents toxicity data.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-39-7,N-methylformamide,Carcinogenicity - Classification not possible,-,-,-,"Since there is no evaluation by international reputations institutions and there is also no data, classification is not possible. ",2008.03.24
123-42-2,Diacetone alcohol,Carcinogenicity - Classification not possible,-,-,-,"Since there is no information and other test data by evaluation organizations, it cannot be classified.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-51-3,3-Methylbutan-1-ol,Carcinogenicity - Classification not possible,-,-,-,"Since the experimental result in rats is not considered as a decisive thing (ACGIH (2001)) and there is also no existing classification of an evaluation organization, it cannot be classified.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
123-86-4,Butyl acetate,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Feb. 20, 2007 (Environmental Hazards: Nov. 20, 2006)"
123-92-2,isopentyl acetate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
123-96-6,2-Octanol,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-04-9,Adipic acid,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-09-4,Hexamethylenediamine,Carcinogenicity - Classification not possible,,,,"Classification not possible given the insufficiency of data for use in classification, along with the absence of existing classification.
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-43-6,hydrogen peroxide--urea,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1241-94-7,2-Ethylhexan-1-yl diphenyl phosphate,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
126-73-8,Tributyl phosphate,Carcinogenicity - Classification not possible,,,,Cannot be classified due to lack of existing classification.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-98-7,"2-Propenenitrile, 2-methyl-",Carcinogenicity - Classification not possible,-,-,-,"Carcinogenicity is not observed in a study using rats and mice in which repetitive oral administration was performed for two years (NTP TR 497, 2001, MOE Risk Assessment SIDS, 2002, the 3rd volume, 2004). But data is insufficient, it cannot be classified.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
12604-58-9,Ferrovanadium dust,Carcinogenicity - Classification not possible,-,-,-,No data available,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
128-04-1,Sodium dimethyldithiocarbamate,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
1302-74-5,Emery,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-86-2,Diboron trioxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-28-5,"barium oxide, obtained by calcining witherite",Carcinogenicity - Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-29-6,barium peroxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 23, 2006)"
13048-33-4,"Hexane-1,6-diyl diacrylate",Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made, classification is not possible. In addition, the test administered 50 mg of this article to the skin of mouse for 80 weeks (it is 2 times per week) showed that fibrosarcoma was seen in one out of 50 animals, and it is described that a rate is very small compared with positive control group (HSDB (2004)). ",2009.3.31
1305-62-0,Calcium dihydroxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-78-8,Calcium oxide,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data and reports,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-99-3,tricalcium diphosphide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
13067-93-1,cyanofenphos,Carcinogenicity - Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-72-6,"Mixture of 2,4-dinitro-6-octylphenyl crotonate and 2,6-dinitro-4-octylphenyl crotonate (octyl=1-methylheptyl,1-ethylhexyl,1-propylpentyl); Dinocap; DPC",Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though some toxicity data are available.
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-74-8,ammonium picrate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
131-89-5,dinex,Carcinogenicity - Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-58-3,Potassium hydroxide,Carcinogenicity - Classification not possible,-,-,-,"There is no reliable data and there is also no report of evaluation organizations, such as International Agency for Res. on Cancer. So it cannot classify.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-66-3,Lithium hydroxide monohydrate,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-73-2,Sodium hydroxide,Carcinogenicity - Classification not possible,-,-,-,"There was a report that carcinogenic is not acknowledged in the administration in drinking drink in water for 12 weeks once per week (DFGOT vol.12, 1999). But it presupposed that data is insufficient and it cannot taxonomic.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1312-43-2,diindium trioxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-13-9,Manganese dioxide,Carcinogenicity - Classification not possible,,,,Classification not possible based on expert judgment in the absence of existing classification. ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-60-6,disodium peroxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
1313-82-2,Disodium sulfide,Carcinogenicity - Classification not possible,-,-,-,"Since it is not evaluated in the institution indicated in the technical indicator, it cannot be classified.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1314-60-9,Diantimony pentoxide,Carcinogenicity - Classification not possible,,,,"Classification not possible based on the guideline, given the existence of toxicity data but absence of existing classification. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-80-3,Diphosphorus pentasulfide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
1314-84-7,trizinc diphosphide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13194-48-4,ethoprophos,Carcinogenicity - Classification not possible,-,-,-,"There is data in which male rats show the increase in thyroid C-cell adenoid tumor and adrenal gland malignant brown androblastoma (JMPR 629 (1983), PDS 70 (1988), HSDB (2004)), and increase of endometrial polyps is shown by a female rats (HSDB (2004)). But there was no data which leads to human's carcinogenicity directly and evaluation by evaluation organization was not conducted. So it was presupposed that it cannot be classified.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1321-64-8,pentachloronaphthalene,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
